TRIP
DATE 2005-07-02 
DECLINATION     0.00
DATA
25.120	7.310
25.120	7.085
25.345	6.560
25.420	6.185
POLYLINE BLACK
23.620	8.735
POLYLINE BLACK
24.145	7.160
23.995	6.635
24.295	5.885
POLYLINE BLACK
21.820	6.410
21.445	6.110
21.145	5.585
21.145	5.360
21.220	5.210
21.595	5.135
21.970	5.135
22.645	5.435
22.870	5.960
22.870	6.110
22.795	6.410
22.720	6.785
22.720	6.185
22.945	5.735
23.470	5.360
23.620	5.360
POLYLINE BLACK
19.045	6.635
19.570	4.235
18.820	6.185
18.895	6.335
19.195	6.410
19.270	6.260
19.495	6.110
19.720	5.735
19.870	4.910
19.870	4.610
19.645	5.360
19.645	6.260
19.795	6.635
19.945	6.785
20.095	6.785
20.770	6.560
21.070	6.260
21.295	5.510
21.295	4.760
POLYLINE BLACK
8.170	-0.715
8.170	-1.390
8.245	-2.140
8.620	-3.415
8.770	-3.640
8.845	-3.940
9.295	-4.915
9.445	-5.065
POLYLINE BLACK
6.145	0.635
6.445	-0.865
6.745	-2.065
6.970	-2.590
7.270	-2.815
7.795	-2.815
8.620	-2.440
9.295	-1.915
10.195	-0.940
10.420	-0.640
POLYLINE BLACK
2.770	-1.015
3.070	-0.865
3.220	-0.865
4.645	-0.190
4.795	-0.190
4.945	-0.115
5.095	-0.265
5.020	-0.640
5.020	-0.865
4.720	-1.915
4.720	-2.140
4.345	-3.115
4.345	-3.265
POLYLINE BLACK
-0.305	-2.965
0.520	-2.440
1.420	-2.065
2.245	-1.690
2.320	-1.990
2.170	-2.665
1.420	-4.390
1.570	-4.465
2.245	-4.315
3.595	-3.265
4.045	-3.040
POLYLINE BLACK
75.895	25.235
POLYLINE BLACK
78.670	5.585
78.520	5.435
POLYLINE BLACK
82.420	19.160
81.670	18.260
81.295	16.985
81.295	16.760
81.220	16.385
81.445	15.935
81.970	15.785
82.120	15.785
82.945	16.460
83.020	16.685
83.545	17.510
83.545	17.885
83.620	18.260
83.545	18.410
83.545	18.635
83.320	19.460
83.170	19.610
83.020	19.535
82.870	19.610
82.645	19.610
82.195	19.385
POLYLINE BLACK
80.845	19.235
80.320	18.935
79.720	18.035
79.495	17.135
79.570	16.760
79.945	16.160
80.395	16.385
80.545	16.685
80.545	16.835
80.620	17.135
80.620	17.435
80.470	17.810
80.170	17.810
79.795	17.735
POLYLINE BLACK
76.345	17.735
76.795	17.735
77.995	18.110
78.595	18.335
78.670	18.185
78.445	17.660
78.295	17.060
77.845	15.860
77.545	15.410
POLYLINE BLACK
62.610	25.350
62.570	25.310
62.570	25.190
62.610	25.150
POLYLINE BLACK
62.810	25.470
62.730	25.450
62.630	25.310
62.610	25.230
62.670	25.150
62.770	25.110
62.950	25.130
63.010	25.190
62.970	25.250
62.830	25.290
POLYLINE BLACK
63.390	25.690
63.270	25.550
63.230	25.450
63.230	25.370
63.330	25.210
63.470	25.170
63.650	25.230
63.810	25.370
63.810	25.430
63.590	25.570
63.530	25.570
63.430	25.590
63.350	25.590
POLYLINE BLACK
64.310	26.370
64.210	26.310
64.170	26.230
64.310	26.090
64.470	26.070
64.570	26.110
64.610	26.150
64.350	26.370
64.250	26.410
64.170	26.370
POLYLINE BLACK
63.910	25.210
63.930	25.250
63.910	25.370
63.750	25.470
63.610	25.510
POLYLINE BLACK
63.690	25.470
63.630	25.370
63.630	25.250
63.650	25.170
POLYLINE BLACK
64.370	25.750
64.190	25.470
64.190	25.330
64.270	25.270
64.370	25.290
64.490	25.370
64.530	25.490
64.510	25.630
64.470	25.730
64.390	25.750
64.290	25.750
POLYLINE BLACK
66.850	25.770
66.650	25.670
66.530	25.510
66.450	25.330
66.430	25.170
66.470	25.030
66.510	24.970
66.610	24.950
66.690	24.930
66.770	24.950
66.930	25.110
67.010	25.370
67.010	25.510
66.930	25.710
66.930	25.770
66.810	25.850
66.750	25.830
66.710	25.850
POLYLINE BLACK
66.930	24.690
66.790	24.610
66.710	24.490
66.690	24.350
66.670	24.290
66.670	24.190
66.690	24.110
66.810	23.990
66.910	23.990
67.050	24.090
67.130	24.270
67.130	24.470
67.090	24.670
66.930	24.850
66.790	24.930
66.730	24.930
66.650	24.950
POLYLINE BLACK
66.570	24.030
66.530	24.030
66.370	23.910
66.250	23.670
66.230	23.470
66.290	23.250
66.410	23.130
66.570	23.170
66.790	23.390
66.830	23.490
66.830	23.570
66.810	23.670
66.590	23.890
66.370	24.010
66.310	24.010
66.190	24.050
POLYLINE BLACK
66.190	24.850
65.870	24.690
65.750	24.550
65.690	24.370
65.690	24.230
65.790	24.150
65.950	24.150
66.050	24.250
66.090	24.330
66.130	24.590
66.070	24.850
65.910	25.010
65.730	25.030
65.670	25.010
POLYLINE BLACK
65.610	26.190
65.450	26.090
65.290	25.810
65.270	25.610
65.350	25.430
65.410	25.370
65.490	25.350
65.630	25.430
65.690	25.550
65.690	25.810
65.570	26.010
65.370	26.110
POLYLINE BLACK
66.410	24.870
66.490	24.830
66.590	24.870
66.710	25.010
66.750	25.130
66.750	25.330
66.670	25.510
66.450	25.690
66.210	25.770
POLYLINE BLACK
66.430	25.490
66.370	25.410
POLYLINE BLACK
66.630	24.890
66.530	24.870
66.370	24.770
66.210	24.550
66.210	24.450
66.270	24.350
66.410	24.310
66.510	24.310
66.590	24.330
66.630	24.330
66.710	24.410
66.750	24.490
66.750	24.610
66.670	24.830
66.470	24.950
66.110	24.950
POLYLINE BLACK
66.030	24.650
65.890	24.550
65.770	24.330
65.730	24.210
65.730	24.050
65.770	23.950
65.870	23.850
66.050	23.790
66.110	23.790
66.250	23.890
66.290	24.030
66.290	24.150
66.250	24.250
66.070	24.470
65.970	24.490
65.930	24.470
POLYLINE BLACK
65.830	25.770
65.690	25.690
65.590	25.590
65.490	25.390
65.450	25.250
65.470	25.150
65.630	25.010
65.790	24.950
65.910	24.950
66.010	24.990
66.170	25.150
66.190	25.190
66.150	25.330
66.050	25.450
65.790	25.590
65.510	25.710
65.430	25.710
POLYLINE BLACK
65.010	26.230
64.730	26.150
64.590	25.990
64.570	25.770
64.610	25.670
64.710	25.590
64.890	25.530
64.950	25.530
65.050	25.570
65.190	25.670
65.250	25.810
65.270	25.930
65.230	26.130
65.130	26.290
64.990	26.410
64.850	26.470
64.590	26.510
POLYLINE BLACK
65.130	25.450
65.030	25.410
64.890	25.250
64.830	25.150
64.830	24.970
64.890	24.730
64.930	24.650
65.050	24.570
65.310	24.550
65.450	24.590
65.610	24.710
65.670	24.890
65.650	25.010
65.590	25.150
65.410	25.310
65.090	25.450
64.950	25.470
64.910	25.470
POLYLINE BLACK
63.250	25.130
63.170	25.110
63.110	25.110
62.950	24.950
62.930	24.870
62.990	24.770
63.190	24.670
