encoding  utf-8
TRIP
DATE 2005-07-09 
DECLINATION     0.00
DATA
TRIP
DATE 2006-10-09 
DECLINATION     0.00
DATA
POLYLINE BROWN
1898.829	1231.679
POLYLINE BROWN
1900.229	1236.079
POLYLINE BROWN
1900.229	1236.479
POLYLINE BROWN
1899.429	1236.079
POLYLINE BROWN
1898.029	1234.879
POLYLINE BROWN
1897.229	1234.679
POLYLINE BROWN
1896.229	1233.079
POLYLINE BROWN
1897.429	1233.679
POLYLINE BROWN
1897.829	1233.279
1897.429	1233.479
POLYLINE BROWN
1898.229	1232.479
POLYLINE BROWN
1898.829	1232.279
POLYLINE BROWN
1900.029	1234.079
POLYLINE BROWN
1900.829	1235.679
POLYLINE BROWN
1897.229	1233.679
1897.829	1234.279
1898.629	1234.879
1899.429	1236.279
POLYLINE BROWN
1896.429	1232.879
POLYLINE BROWN
1895.429	1231.879
POLYLINE BROWN
1895.829	1231.479
1895.429	1231.279
POLYLINE BROWN
1897.829	1231.679
POLYLINE BROWN
1898.029	1231.079
POLYLINE ORANGE
1899.129	1242.579
1900.129	1242.679
POLYLINE ORANGE
1899.529	1244.279
1899.129	1244.479
1898.529	1244.379
1897.529	1243.179
1897.629	1242.779
1898.929	1242.579
1899.629	1242.579
1899.829	1242.479
1900.429	1242.479
1900.829	1242.379
1901.229	1242.979
1901.329	1243.579
1900.729	1243.979
1899.829	1244.079
1899.629	1244.179
POLYLINE ORANGE
1903.329	1245.879
1900.829	1247.379
1900.429	1247.379
1899.629	1247.679
1899.129	1247.179
1898.229	1245.479
1898.429	1245.279
1899.629	1245.079
1901.429	1244.279
1902.129	1243.679
1903.229	1243.979
1903.629	1243.979
1904.229	1245.179
1904.229	1245.379
1903.529	1246.379
1903.329	1246.479
POLYLINE ORANGE
1896.329	1236.679
1898.329	1238.879
1901.029	1241.179
1901.229	1241.179
1901.229	1239.179
1900.129	1237.979
1899.429	1237.479
1898.329	1236.479
1897.029	1235.479
1896.029	1234.579
1895.829	1235.179
1895.829	1235.879
1896.029	1236.279
1896.429	1236.679
1896.829	1236.879
1896.929	1237.079
POLYLINE ORANGE
1893.629	1234.179
1893.829	1234.179
1894.629	1233.479
POLYLINE ORANGE
1893.629	1234.179
1893.829	1234.379
1894.229	1235.579
1895.029	1236.179
1895.129	1236.379
1895.729	1235.879
1896.029	1235.279
1894.029	1232.479
1893.129	1233.479
POLYLINE ORANGE
1893.529	1232.879
1894.629	1233.579
1894.729	1233.079
1894.729	1232.279
1894.829	1231.379
1894.629	1231.279
1893.829	1231.579
POLYLINE ORANGE
1891.829	1232.179
1892.529	1232.979
1893.129	1233.379
1893.329	1233.379
1893.629	1232.379
1893.629	1231.779
1892.429	1231.679
POLYLINE ORANGE
1892.329	1231.379
1893.729	1232.479
1893.929	1232.479
1894.229	1231.179
1894.129	1230.579
1893.129	1230.379
1892.229	1230.379
1892.129	1230.779
1892.229	1231.379
POLYLINE BROWN
1897.379	1228.979
POLYLINE BROWN
1897.379	1228.229
POLYLINE BROWN
1896.929	1227.029
POLYLINE BROWN
1895.729	1224.179
POLYLINE BROWN
1896.329	1227.479
POLYLINE BROWN
1896.029	1227.479
POLYLINE BROWN
1894.829	1227.329
POLYLINE BROWN
1893.329	1227.179
POLYLINE BROWN
1893.629	1226.579
1893.329	1226.579
POLYLINE BROWN
1894.079	1224.779
POLYLINE BROWN
1895.429	1224.029
POLYLINE BROWN
1895.429	1225.079
POLYLINE BROWN
1896.779	1226.879
POLYLINE BROWN
1896.779	1227.929
POLYLINE BROWN
1896.029	1228.829
POLYLINE BROWN
1895.579	1228.679
POLYLINE BROWN
1894.229	1228.829
POLYLINE BROWN
1893.029	1229.579
POLYLINE BROWN
1892.579	1229.729
POLYLINE BROWN
1894.229	1228.229
POLYLINE BROWN
1895.579	1227.629
POLYLINE ORANGE
1894.429	1224.579
POLYLINE ORANGE
1891.429	1221.579
POLYLINE ORANGE
1887.429	1217.079
POLYLINE ORANGE
1886.929	1217.579
POLYLINE ORANGE
1883.929	1218.579
POLYLINE ORANGE
1881.929	1218.079
POLYLINE ORANGE
1880.929	1216.079
POLYLINE ORANGE
1879.929	1215.079
POLYLINE ORANGE
1878.929	1213.579
POLYLINE ORANGE
1877.429	1210.579
POLYLINE ORANGE
1876.429	1204.079
POLYLINE ORANGE
1874.929	1195.579
POLYLINE ORANGE
1872.929	1188.079
POLYLINE ORANGE
1872.429	1180.579
POLYLINE ORANGE
1871.929	1173.579
POLYLINE ORANGE
1872.929	1168.579
POLYLINE ORANGE
1873.929	1174.579
1873.929	1173.579
POLYLINE ORANGE
1876.429	1176.579
POLYLINE ORANGE
1874.429	1177.579
POLYLINE ORANGE
1873.429	1177.579
POLYLINE ORANGE
1870.929	1175.579
POLYLINE ORANGE
1868.429	1177.579
POLYLINE ORANGE
1868.429	1179.579
POLYLINE ORANGE
1871.929	1190.579
POLYLINE ORANGE
1871.429	1191.079
POLYLINE ORANGE
1869.929	1188.079
POLYLINE ORANGE
1869.429	1186.579
POLYLINE ORANGE
1868.929	1185.079
POLYLINE ORANGE
1869.429	1180.579
POLYLINE ORANGE
1870.429	1178.079
POLYLINE ORANGE
1875.929	1181.579
1876.429	1180.579
POLYLINE ORANGE
1876.429	1181.079
POLYLINE ORANGE
1877.429	1181.579
POLYLINE ORANGE
1877.929	1182.579
POLYLINE ORANGE
1878.429	1185.579
POLYLINE ORANGE
1878.429	1190.579
POLYLINE ORANGE
1879.929	1192.579
POLYLINE ORANGE
1880.929	1195.579
POLYLINE ORANGE
1880.929	1199.579
POLYLINE ORANGE
1881.429	1203.579
POLYLINE ORANGE
1881.929	1210.579
1882.429	1209.079
POLYLINE ORANGE
1880.929	1210.079
POLYLINE ORANGE
1878.929	1209.079
POLYLINE ORANGE
1878.929	1206.579
POLYLINE ORANGE
1878.429	1204.579
POLYLINE ORANGE
1878.429	1201.079
1877.929	1202.079
POLYLINE ORANGE
1879.929	1196.579
POLYLINE ORANGE
1877.429	1194.079
POLYLINE ORANGE
1875.929	1194.079
1875.929	1193.079
POLYLINE ORANGE
1872.429	1192.579
POLYLINE ORANGE
1871.929	1194.079
POLYLINE ORANGE
1873.929	1201.579
1873.929	1200.579
POLYLINE ORANGE
1874.429	1204.079
POLYLINE ORANGE
1875.429	1209.079
1874.429	1208.079
POLYLINE ORANGE
1877.429	1210.579
POLYLINE ORANGE
1874.429	1206.579
POLYLINE ORANGE
1875.429	1198.079
POLYLINE ORANGE
1879.929	1201.079
POLYLINE ORANGE
1881.929	1202.079
POLYLINE ORANGE
1883.929	1206.079
POLYLINE ORANGE
1885.429	1208.579
POLYLINE ORANGE
1886.429	1212.079
POLYLINE ORANGE
1889.429	1216.079
POLYLINE ORANGE
1887.929	1217.579
POLYLINE ORANGE
1886.429	1218.079
POLYLINE ORANGE
1884.429	1217.079
POLYLINE ORANGE
1882.929	1221.079
1882.929	1220.079
POLYLINE ORANGE
1880.929	1225.079
POLYLINE ORANGE
1879.929	1224.079
POLYLINE ORANGE
1878.929	1220.579
POLYLINE ORANGE
1878.429	1216.079
1878.429	1217.079
POLYLINE ORANGE
1876.929	1214.079
POLYLINE ORANGE
1875.929	1212.079
POLYLINE ORANGE
1872.929	1209.079
POLYLINE ORANGE
1871.929	1205.079
POLYLINE ORANGE
1872.929	1200.079
POLYLINE ORANGE
1874.429	1198.079
1873.929	1199.079
POLYLINE ORANGE
1875.929	1199.579
POLYLINE ORANGE
1881.429	1208.579
POLYLINE ORANGE
1881.429	1213.079
POLYLINE ORANGE
1880.429	1217.579
POLYLINE ORANGE
1880.329	1221.179
1879.029	1221.479
1878.629	1220.579
1878.929	1219.779
1879.729	1219.479
1880.329	1219.879
1880.629	1220.679
1880.129	1221.079
POLYLINE RED
1878.529	1220.479
1878.529	1221.979
POLYLINE RED
1887.029	1216.279
1887.829	1217.379
POLYLINE RED
1884.429	1212.579
1884.629	1212.679
1885.529	1212.379
1886.329	1211.879
1887.129	1211.679
1885.729	1212.779
1885.129	1213.179
1884.929	1212.979
1884.629	1212.279
1885.129	1212.779
1885.829	1212.479
1886.229	1212.179
1885.929	1212.179
1885.129	1212.779
1885.929	1212.079
1884.929	1213.279
1885.729	1212.179
1884.629	1212.879
1884.429	1213.079
POLYLINE RED
1883.029	1207.479
1883.229	1207.479
1883.329	1207.279
1884.029	1207.179
1883.229	1208.379
POLYLINE RED
1875.029	1210.179
1874.429	1210.779
1874.729	1210.979
1876.229	1211.279
POLYLINE RED
1875.329	1210.479
1875.229	1210.679
1875.429	1211.479
1875.829	1211.579
POLYLINE RED
1877.129	1215.579
1875.829	1216.579
1875.929	1216.679
1877.529	1216.579
1877.429	1215.079
1876.629	1215.679
1876.829	1215.879
1877.229	1215.779
1876.229	1216.379
1877.329	1215.679
1877.429	1215.779
1876.829	1216.379
1877.329	1215.979
1876.929	1216.379
POLYLINE RED
1874.929	1204.979
1874.729	1204.979
1873.229	1205.779
1874.729	1206.179
1875.229	1206.079
1874.729	1205.279
1874.729	1205.079
1873.429	1205.479
1874.629	1205.479
1873.929	1205.879
1873.929	1205.879
POLYLINE RED
1874.129	1201.479
1872.629	1202.479
1872.629	1202.679
1874.129	1202.679
1874.129	1202.479
1873.829	1201.379
1872.929	1202.179
1873.729	1202.079
1872.829	1202.379
1873.029	1202.479
1874.129	1202.179
1872.929	1202.779
1873.429	1202.679
POLYLINE RED
1880.129	1199.779
1881.129	1200.779
1881.929	1200.579
1883.029	1199.879
1881.829	1199.679
1880.529	1199.979
1881.829	1200.179
1880.929	1200.379
1881.729	1199.979
1881.329	1200.279
1881.829	1200.279
POLYLINE RED
1880.129	1199.679
1880.529	1199.879
1881.729	1199.879
1882.129	1200.079
1881.529	1201.079
POLYLINE ORANGE
1877.929	1195.879
1878.329	1197.479
1880.329	1200.679
1881.929	1204.479
1882.329	1207.279
1883.129	1209.879
1883.729	1212.479
1885.729	1216.079
POLYLINE ORANGE
1874.129	1197.079
1874.529	1197.079
1875.329	1198.279
1876.329	1201.879
1876.329	1203.879
1876.729	1206.079
1876.729	1206.879
1877.329	1209.479
1877.529	1211.079
1878.529	1214.479
1879.129	1217.479
1879.129	1218.679
POLYLINE ORANGE
1882.329	1233.979
1883.429	1233.379
1883.429	1232.479
1883.329	1231.879
1883.129	1231.679
1883.129	1231.479
1882.329	1231.979
1881.629	1232.779
POLYLINE ORANGE
1880.529	1235.979
1880.929	1237.579
1881.529	1237.279
1881.829	1236.779
1881.929	1236.379
1881.729	1235.579
1881.729	1234.879
POLYLINE ORANGE
1881.129	1235.179
1881.229	1235.379
1882.229	1235.879
1882.429	1235.679
1882.629	1233.879
1882.229	1233.879
1880.829	1233.679
1880.729	1233.979
POLYLINE ORANGE
1879.329	1234.779
1879.329	1234.979
1879.729	1235.879
1880.129	1236.179
1880.529	1236.179
1881.229	1235.379
1881.229	1235.179
1880.229	1234.479
1879.729	1233.879
POLYLINE ORANGE
1878.429	1233.079
1878.329	1233.279
1878.329	1233.879
1878.529	1234.479
1879.129	1234.579
1879.529	1234.379
1879.929	1233.779
1879.029	1232.879
1878.629	1232.979
1878.429	1232.879
POLYLINE ORANGE
1879.929	1232.779
1879.229	1232.379
1878.629	1231.779
1878.629	1230.979
1879.129	1230.979
1879.929	1231.479
1880.329	1231.579
1880.529	1231.779
1880.029	1232.479
POLYLINE ORANGE
1880.029	1232.579
1879.929	1232.979
POLYLINE ORANGE
1880.229	1232.879
1879.329	1232.479
POLYLINE ORANGE
1881.229	1232.179
1880.729	1232.779
1880.029	1234.079
1879.929	1234.679
1880.329	1234.679
1881.129	1234.079
1882.229	1232.679
1882.229	1232.479
1881.929	1232.479
1880.929	1231.979
POLYLINE RED
1890.829	1220.679
1892.029	1221.479
1892.529	1221.979
1892.529	1222.179
1892.729	1222.179
1891.729	1219.479
1891.729	1219.279
1890.829	1220.879
1891.029	1220.879
1892.029	1221.779
1891.329	1220.179
1892.429	1221.779
1891.229	1219.479
1892.129	1221.179
1892.229	1221.579
1891.729	1220.379
1891.729	1220.779
1892.229	1221.679
1891.629	1221.179
1891.129	1220.479
1891.429	1221.279
1891.729	1221.679
1890.929	1220.579
1891.529	1221.379
1891.129	1220.079
1891.929	1220.779
1891.529	1220.079
POLYLINE RED
1889.229	1223.979
1889.629	1224.079
1891.129	1225.079
1891.129	1224.879
1889.929	1222.379
1889.429	1223.479
1889.129	1223.879
1889.329	1223.779
1890.129	1224.579
1889.629	1223.379
1890.729	1224.779
1889.629	1222.979
1890.029	1223.479
1890.529	1224.279
1890.129	1222.879
1890.929	1224.379
1890.629	1224.179
1890.129	1222.879
1890.929	1224.679
1890.029	1223.679
1889.929	1223.179
1890.729	1224.979
1889.529	1223.779
1889.229	1223.179
1890.029	1223.879
1889.829	1222.779
1890.229	1223.479
1889.929	1222.779
POLYLINE BROWN
1894.929	1221.979
1895.329	1222.379
POLYLINE BROWN
1894.429	1222.779
1895.229	1223.579
POLYLINE BROWN
1893.429	1223.579
1893.629	1223.579
1894.529	1224.279
POLYLINE BROWN
1892.729	1225.479
1894.129	1225.679
POLYLINE BROWN
1892.829	1226.779
1893.629	1227.079
POLYLINE BROWN
1892.629	1228.079
1893.429	1228.279
POLYLINE BROWN
1892.429	1229.179
1893.229	1229.379
POLYLINE BROWN
1892.129	1229.279
1892.229	1227.079
1892.429	1225.979
1892.829	1224.679
1894.229	1222.479
1894.929	1221.779
POLYLINE BROWN
1891.329	1228.479
POLYLINE BROWN
1891.229	1228.379
1891.329	1228.179
POLYLINE ORANGE
1879.729	1226.579
1878.629	1225.979
1878.729	1225.079
1879.329	1224.779
1879.729	1224.779
1880.129	1225.479
1880.629	1225.979
1879.829	1226.379
POLYLINE ORANGE
1882.829	1228.779
1882.829	1228.579
1881.129	1225.079
1880.329	1222.579
1880.329	1222.379
1881.529	1222.079
1882.129	1223.079
1882.729	1224.479
1883.729	1226.179
1884.729	1227.179
1884.729	1227.779
1884.429	1228.579
1883.929	1229.079
1883.529	1229.079
POLYLINE ORANGE
1884.529	1231.779
1883.329	1232.279
1882.729	1232.179
1882.329	1231.879
1881.929	1231.079
1881.729	1229.579
1881.929	1228.879
1882.329	1229.079
1883.029	1228.979
1883.629	1229.179
1884.629	1229.979
1885.429	1230.179
1885.529	1230.879
1885.329	1231.479
1884.529	1232.079
1884.329	1232.079
POLYLINE ORANGE
1885.229	1229.779
1885.029	1230.179
1884.729	1228.779
1884.729	1228.179
1884.829	1227.779
1885.529	1227.079
1885.929	1227.079
1886.229	1227.479
1886.129	1228.579
1885.829	1229.579
1885.529	1229.979
POLYLINE ORANGE
1884.529	1225.179
1884.929	1225.579
1887.229	1227.179
1887.629	1227.279
1888.829	1226.879
1889.129	1226.479
1889.129	1225.379
1888.729	1224.479
1888.129	1223.979
1887.729	1223.379
1887.329	1222.479
1886.929	1221.879
1885.029	1223.579
1884.329	1225.079
1884.329	1225.279
POLYLINE ORANGE
1888.229	1229.379
1888.629	1229.179
1890.429	1228.879
1890.829	1228.479
1890.529	1227.279
1889.529	1227.179
1887.629	1227.779
1887.529	1228.179
1887.929	1229.479
POLYLINE ORANGE
1890.529	1231.779
1889.829	1231.879
1886.629	1231.379
1885.729	1231.079
1885.629	1230.879
1885.729	1229.379
1886.229	1229.279
1887.629	1229.279
1889.629	1229.479
1891.429	1229.579
1892.029	1229.779
1892.229	1230.179
1892.129	1231.479
1891.829	1231.779
1889.629	1231.879
POLYLINE BLACK
1881.529	1271.779
POLYLINE BLACK
1895.429	1221.879
1896.029	1222.179
1898.729	1227.579
1899.029	1228.779
1899.629	1229.979
POLYLINE ORANGE
1891.529	1154.829
POLYLINE ORANGE
1877.129	1189.329
POLYLINE ORANGE
1878.329	1189.329
POLYLINE ORANGE
1878.029	1190.229
POLYLINE ORANGE
1876.529	1192.029
POLYLINE ORANGE
1874.129	1192.629
1874.129	1193.229
POLYLINE ORANGE
1873.529	1192.929
POLYLINE ORANGE
1873.229	1192.929
POLYLINE ORANGE
1877.129	1191.129
POLYLINE ORANGE
1877.429	1188.129
1877.729	1188.729
POLYLINE ORANGE
1876.229	1183.329
POLYLINE ORANGE
1875.329	1181.229
POLYLINE ORANGE
1874.429	1179.729
POLYLINE ORANGE
1870.529	1178.529
POLYLINE ORANGE
1868.129	1177.029
POLYLINE ORANGE
1867.229	1175.229
POLYLINE ORANGE
1866.629	1170.429
POLYLINE ORANGE
1863.929	1156.029
POLYLINE ORANGE
1863.929	1154.229
POLYLINE ORANGE
1865.129	1157.529
POLYLINE ORANGE
1865.129	1160.529
POLYLINE ORANGE
1866.029	1161.429
POLYLINE ORANGE
1867.829	1161.429
POLYLINE ORANGE
1871.429	1165.629
POLYLINE ORANGE
1873.229	1169.829
POLYLINE ORANGE
1875.929	1177.029
POLYLINE ORANGE
1876.829	1180.029
POLYLINE ORANGE
1875.329	1183.329
POLYLINE ORANGE
1877.429	1185.129
POLYLINE ORANGE
1878.629	1187.829
POLYLINE ORANGE
1876.829	1193.229
POLYLINE ORANGE
1876.829	1192.029
POLYLINE ORANGE
1874.729	1186.929
1874.729	1187.529
POLYLINE ORANGE
1872.329	1183.929
POLYLINE ORANGE
1871.429	1181.229
POLYLINE ORANGE
1869.029	1179.429
POLYLINE ORANGE
1867.229	1175.529
1866.929	1176.129
POLYLINE ORANGE
1866.329	1172.829
POLYLINE ORANGE
1866.329	1167.729
POLYLINE ORANGE
1866.929	1167.429
POLYLINE ORANGE
1868.429	1168.929
POLYLINE ORANGE
1869.929	1171.029
1869.929	1170.429
POLYLINE ORANGE
1869.029	1174.629
POLYLINE ORANGE
1871.729	1175.229
POLYLINE ORANGE
1871.129	1173.129
POLYLINE ORANGE
1870.529	1171.029
POLYLINE ORANGE
1874.429	1171.629
1873.229	1171.029
POLYLINE ORANGE
1875.029	1170.729
POLYLINE ORANGE
1875.929	1174.329
POLYLINE ORANGE
1876.829	1178.229
1876.529	1177.629
POLYLINE ORANGE
1877.129	1181.229
POLYLINE ORANGE
1876.229	1183.929
POLYLINE ORANGE
1872.629	1183.629
POLYLINE ORANGE
1870.229	1183.329
POLYLINE ORANGE
1869.029	1182.729
POLYLINE ORANGE
1870.229	1179.429
POLYLINE ORANGE
1868.729	1173.729
1868.729	1174.329
POLYLINE ORANGE
1870.829	1170.729
POLYLINE ORANGE
1873.529	1170.729
POLYLINE ORANGE
1874.429	1171.929
POLYLINE ORANGE
1875.029	1176.729
POLYLINE ORANGE
1875.629	1182.429
POLYLINE ORANGE
1874.729	1182.429
POLYLINE ORANGE
1871.429	1181.529
POLYLINE ORANGE
1870.829	1181.829
POLYLINE ORANGE
1869.929	1184.829
POLYLINE ORANGE
1869.929	1188.129
POLYLINE ORANGE
1870.829	1192.929
POLYLINE ORANGE
1872.029	1191.729
1872.029	1192.629
POLYLINE ORANGE
1872.329	1188.129
POLYLINE ORANGE
1874.129	1186.029
POLYLINE ORANGE
1877.129	1185.129
POLYLINE ORANGE
1878.629	1188.129
POLYLINE ORANGE
1878.329	1192.929
POLYLINE ORANGE
1877.429	1193.529
POLYLINE ORANGE
1874.429	1193.829
POLYLINE ORANGE
1874.129	1195.029
POLYLINE RED
1872.629	1194.129
1871.729	1195.179
1871.879	1195.479
1872.929	1195.479
POLYLINE RED
1871.429	1192.179
1870.829	1193.079
1871.429	1192.779
1872.329	1192.929
POLYLINE RED
1870.979	1188.579
1870.079	1189.179
1870.379	1189.479
1870.979	1189.479
POLYLINE RED
1869.929	1184.829
1869.479	1184.979
1869.329	1185.579
1869.629	1185.879
1870.529	1186.179
POLYLINE RED
1876.679	1190.079
1877.279	1191.429
1878.629	1189.779
1877.729	1189.779
1877.129	1190.229
1877.279	1190.829
1877.579	1190.229
1877.279	1190.529
1878.329	1189.629
1877.879	1190.379
1878.329	1189.779
1878.029	1189.929
POLYLINE RED
1875.479	1186.329
1877.279	1185.879
1876.979	1185.579
1875.479	1185.129
1875.479	1185.429
1875.779	1186.029
1876.679	1185.429
1877.279	1185.279
1876.229	1185.879
1876.829	1185.729
1876.229	1185.879
1876.529	1185.729
POLYLINE RED
1875.179	1181.679
1875.479	1181.529
1877.129	1182.129
1875.779	1180.479
1875.629	1180.179
1875.329	1180.479
1875.179	1181.079
1875.779	1180.779
1876.379	1181.529
1876.079	1181.229
1875.779	1181.379
1876.379	1181.529
1875.929	1181.079
1875.629	1181.079
1876.229	1181.529
1875.929	1181.679
1875.329	1181.379
POLYLINE RED
1875.479	1176.129
1877.129	1175.829
1875.929	1175.229
POLYLINE RED
1874.279	1172.079
1874.579	1172.079
1875.479	1171.029
1874.579	1170.879
POLYLINE RED
1869.479	1177.179
1869.179	1177.629
1868.279	1178.229
1868.579	1178.229
1869.779	1178.979
1870.079	1178.979
1869.629	1177.479
1869.329	1177.479
1868.879	1177.929
1869.179	1177.779
1869.779	1177.779
1868.879	1178.379
1869.479	1178.229
1869.329	1178.529
POLYLINE RED
1867.379	1169.379
1867.079	1169.679
1866.779	1170.879
1867.679	1170.279
1867.379	1169.979
1867.229	1169.229
1866.929	1169.829
1867.229	1169.679
1866.629	1170.579
POLYLINE RED
1869.029	1172.529
1867.979	1173.729
1867.979	1174.029
1868.879	1173.429
1869.479	1173.429
1869.329	1172.529
1869.029	1172.679
1868.729	1173.279
1869.179	1172.829
1869.179	1172.829
POLYLINE ORANGE
1875.179	1196.679
1874.579	1195.479
1873.829	1192.629
1873.529	1191.429
1872.779	1187.829
1872.179	1186.179
1871.879	1185.579
1871.879	1185.129
1871.579	1184.529
1871.129	1181.679
1871.729	1179.279
1871.879	1177.029
1871.729	1175.229
1871.729	1173.729
1870.979	1172.079
1868.879	1168.329
1867.829	1166.829
POLYLINE ORANGE
1872.029	1168.179
1872.029	1168.779
1872.779	1170.729
1874.429	1173.279
1874.429	1173.579
1874.729	1174.179
1874.879	1176.279
1874.879	1177.929
1873.829	1181.979
1873.829	1183.479
1873.979	1183.779
1873.979	1184.529
1874.129	1184.829
1874.279	1186.329
1874.879	1187.679
1875.329	1189.029
1876.379	1191.429
1876.529	1192.029
1877.429	1193.529
1877.879	1195.479
POLYLINE ORANGE
1870.379	1164.129
1870.979	1166.229
POLYLINE BLACK
1872.329	1159.629
1872.929	1159.629
1875.929	1168.029
1879.829	1181.829
1881.929	1192.029
1884.329	1200.729
1889.129	1212.429
1889.729	1213.029
1889.729	1213.629
1890.629	1214.229
1891.529	1215.729
1891.529	1216.329
1893.029	1218.729
1896.029	1222.329
POLYLINE BLACK
1878.929	1231.929
1878.929	1231.329
1877.129	1225.929
1875.629	1219.629
1875.029	1214.229
1871.729	1202.829
1871.729	1201.029
1869.929	1192.329
1868.429	1186.029
1868.129	1183.629
1865.729	1175.229
1865.429	1172.529
1863.329	1165.929
1863.029	1164.729
POLYLINE RED
1868.879	1158.729
1868.879	1158.429
1869.329	1157.979
1869.629	1157.979
1869.629	1158.279
1869.329	1158.429
POLYLINE RED
1867.379	1152.879
1868.279	1152.879
1868.429	1153.179
1868.129	1154.229
POLYLINE RED
1864.229	1148.229
1864.529	1148.079
1865.729	1148.229
1865.879	1148.529
1865.729	1149.279
POLYLINE RED
1863.029	1142.829
1863.629	1142.979
1863.929	1142.829
1864.079	1143.279
1863.929	1143.879
POLYLINE RED
1861.379	1137.429
1861.379	1137.729
1861.679	1137.579
1862.579	1138.029
1862.579	1138.329
1862.279	1138.929
POLYLINE RED
1858.679	1130.679
1860.329	1131.129
1860.029	1132.179
POLYLINE RED
1857.179	1126.479
1858.379	1126.779
1858.379	1127.079
1857.929	1128.129
POLYLINE RED
1859.429	1153.929
1859.729	1155.429
1859.729	1156.029
1860.329	1155.879
1860.629	1156.029
POLYLINE RED
1856.879	1147.329
1856.879	1147.629
1856.429	1148.829
1856.729	1148.679
1857.029	1148.829
1857.329	1148.679
POLYLINE RED
1855.229	1142.829
1854.629	1143.729
1854.629	1144.029
1855.529	1144.479
POLYLINE RED
1851.329	1136.379
1851.329	1136.829
1851.029	1137.729
1851.329	1137.879
1851.929	1137.729
POLYLINE RED
1849.979	1132.179
1849.829	1133.079
1850.129	1133.079
1850.729	1133.379
POLYLINE ORANGE
1855.079	1146.579
1854.929	1146.504
1854.629	1145.829
1854.629	1145.379
1854.779	1145.229
1855.079	1145.454
1855.154	1145.604
1855.154	1146.054
1855.079	1146.279
POLYLINE ORANGE
1855.604	1148.079
1855.229	1147.704
1855.004	1147.029
1855.154	1146.879
1855.829	1147.179
1855.754	1147.704
1855.604	1147.779
POLYLINE ORANGE
1856.054	1149.129
1856.129	1149.429
POLYLINE ORANGE
1855.979	1149.504
1856.129	1149.654
1856.429	1149.729
1856.579	1149.054
1856.354	1148.604
1856.204	1148.529
POLYLINE ORANGE
1856.279	1148.979
1855.829	1148.604
1855.454	1147.929
1855.529	1147.629
1856.054	1148.004
1856.204	1148.679
1856.054	1148.754
POLYLINE ORANGE
1855.079	1147.029
1855.079	1146.879
1854.929	1146.429
1855.154	1146.279
1855.604	1147.029
1855.529	1147.329
1855.079	1147.179
POLYLINE ORANGE
1854.554	1145.904
1854.404	1145.829
1854.104	1145.379
1854.179	1144.929
1854.479	1144.929
1854.779	1145.529
1854.779	1145.829
1854.629	1145.829
POLYLINE ORANGE
1852.904	1139.304
1852.754	1139.304
1852.229	1138.629
1853.054	1139.004
1853.429	1139.529
1853.354	1139.829
POLYLINE ORANGE
1852.079	1140.054
1852.079	1139.829
1851.779	1139.379
1851.779	1139.004
1852.079	1138.854
1852.679	1139.454
1852.904	1139.904
POLYLINE ORANGE
1852.004	1139.004
1852.004	1138.854
1851.854	1139.154
POLYLINE ORANGE
1853.054	1140.654
POLYLINE ORANGE
1854.029	1144.029
1854.179	1144.179
1854.629	1144.254
1854.404	1143.504
1854.104	1143.279
1854.029	1143.129
POLYLINE ORANGE
1853.204	1143.579
1853.429	1143.954
1853.804	1144.329
1854.104	1144.479
1854.254	1144.179
1853.804	1142.904
1853.729	1142.754
POLYLINE ORANGE
1853.579	1143.504
1853.429	1143.429
1853.129	1143.504
1852.754	1142.679
1852.904	1142.229
1853.504	1142.529
1853.729	1143.279
1853.654	1143.429
POLYLINE ORANGE
1854.104	1142.454
1854.104	1142.604
1854.329	1143.054
1854.704	1143.354
1854.854	1143.354
1854.929	1143.204
1854.629	1142.004
1854.479	1141.854
POLYLINE ORANGE
1854.029	1141.779
1854.104	1141.929
1854.554	1142.304
1854.779	1142.304
1854.479	1141.554
1854.179	1141.179
POLYLINE ORANGE
1853.354	1141.104
1854.104	1141.704
1854.179	1141.479
1853.954	1140.654
1853.579	1140.429
POLYLINE ORANGE
1853.204	1140.129
1852.604	1139.754
1852.754	1139.454
1853.579	1139.529
1853.804	1140.204
1853.729	1140.579
1853.354	1140.579
POLYLINE ORANGE
1854.779	1143.504
1854.854	1142.454
POLYLINE ORANGE
1853.729	1144.029
1854.179	1142.979
POLYLINE ORANGE
1852.829	1142.379
1853.504	1142.679
POLYLINE ORANGE
1853.429	1142.304
1853.654	1142.079
POLYLINE ORANGE
1854.329	1142.454
1854.629	1142.004
POLYLINE ORANGE
1853.954	1142.079
1854.554	1141.254
POLYLINE ORANGE
1852.979	1139.979
1853.204	1139.979
POLYLINE ORANGE
1853.429	1141.029
1853.954	1140.504
POLYLINE ORANGE
1853.654	1140.804
1853.204	1140.954
POLYLINE ORANGE
1853.579	1141.104
1854.029	1140.579
POLYLINE ORANGE
1852.829	1140.879
1852.379	1140.579
1852.229	1139.979
1852.529	1139.829
1853.354	1140.579
1853.279	1140.879
1853.129	1140.879
POLYLINE ORANGE
1853.129	1141.779
1853.879	1142.154
1853.804	1141.779
1853.429	1141.104
1853.279	1141.029
POLYLINE ORANGE
1852.604	1140.879
1852.529	1141.179
1852.829	1141.929
1852.979	1142.004
1853.129	1141.854
1852.904	1141.104
1852.454	1140.654
1852.304	1140.654
